SURVEY,year,start_time,transect,REPORT_NUMBER,region,interval,lat,lon,temperature
201603,2016,3/7/2016 23:03,28,1,Bogoslof,2.02E+13,52.946422,-169.315748,5.61012
201603,2016,3/7/2016 23:05,28,1,Bogoslof,2.02E+13,52.954224,-169.316274,5.4845
201603,2016,3/7/2016 23:08,28,1,Bogoslof,2.02E+13,52.962385,-169.317115,5.351866667
201603,2016,3/7/2016 23:11,28,1,Bogoslof,2.02E+13,52.97089333,-169.3170717,5.327433333
201603,2016,3/7/2016 23:14,28,1,Bogoslof,2.02E+13,52.97942,-169.316795,5.30675
201603,2016,3/7/2016 23:17,28,1,Bogoslof,2.02E+13,52.98785833,-169.31633,5.30495
201603,2016,3/7/2016 23:20,28,1,Bogoslof,2.02E+13,52.996126,-169.316286,5.29238
201603,2016,3/7/2016 23:23,28,1,Bogoslof,2.02E+13,53.004465,-169.3163817,5.277866667
201603,2016,3/7/2016 23:25,28,1,Bogoslof,2.02E+13,53.01256833,-169.3161117,5.22445
201603,2016,3/7/2016 23:29,28,1,Bogoslof,2.02E+13,53.02083,-169.3159457,5.221071429
201603,2016,3/7/2016 23:32,28,1,Bogoslof,2.02E+13,53.02895833,-169.31646,5.240433333
201603,2016,3/7/2016 23:35,28,1,Bogoslof,2.02E+13,53.03712833,-169.3169667,5.238033333
201603,2016,3/7/2016 23:38,28,1,Bogoslof,2.02E+13,53.046024,-169.317072,5.25892
201603,2016,3/7/2016 23:41,28,1,Bogoslof,2.02E+13,53.054935,-169.316865,5.2753
201603,2016,3/7/2016 23:44,28,1,Bogoslof,2.02E+13,53.063265,-169.316635,5.261533333
201603,2016,3/7/2016 23:47,28,1,Bogoslof,2.02E+13,53.071535,-169.3163033,5.260733333
201603,2016,3/7/2016 23:50,28,1,Bogoslof,2.02E+13,53.079226,-169.316178,5.26512
201603,2016,3/7/2016 23:53,28,1,Bogoslof,2.02E+13,53.087552,-169.316246,5.2538
201603,2016,3/7/2016 23:56,28,1,Bogoslof,2.02E+13,53.09530333,-169.316515,5.208433333
201603,2016,3/7/2016 23:59,28,1,Bogoslof,2.02E+13,53.103795,-169.31701,5.113866667
201603,2016,3/8/2016 0:02,28,1,Bogoslof,2.02E+13,53.11236833,-169.317225,5.045983333
201603,2016,3/8/2016 0:05,28,1,Bogoslof,2.02E+13,53.120344,-169.31697,5.03018
201603,2016,3/8/2016 0:08,28,1,Bogoslof,2.02E+13,53.12918,-169.316558,5.04386
201603,2016,3/8/2016 0:11,28,1,Bogoslof,2.02E+13,53.137355,-169.3163667,5.057883333
201603,2016,3/8/2016 0:13,28,1,Bogoslof,2.02E+13,53.145798,-169.316894,5.0764
201603,2016,3/8/2016 0:16,28,1,Bogoslof,2.02E+13,53.153646,-169.31753,5.07384
201603,2016,3/8/2016 0:19,28,1,Bogoslof,2.02E+13,53.161578,-169.317572,5.08182
201603,2016,3/8/2016 0:21,28,1,Bogoslof,2.02E+13,53.171218,-169.317376,5.0942
201603,2016,3/8/2016 0:24,28,1,Bogoslof,2.02E+13,53.178914,-169.317316,5.14126
201603,2016,3/8/2016 0:27,28,1,Bogoslof,2.02E+13,53.186938,-169.31743,5.16104
201603,2016,3/8/2016 0:29,28,1,Bogoslof,2.02E+13,53.194866,-169.31762,5.14352
201603,2016,3/8/2016 0:32,28,1,Bogoslof,2.02E+13,53.204276,-169.317618,5.12916
201603,2016,3/8/2016 0:34,28,1,Bogoslof,2.02E+13,53.21224,-169.317532,5.12406
201603,2016,3/8/2016 0:37,28,1,Bogoslof,2.02E+13,53.220266,-169.317226,5.149
201603,2016,3/8/2016 0:40,28,1,Bogoslof,2.02E+13,53.228258,-169.316886,5.16952
201603,2016,3/8/2016 0:42,28,1,Bogoslof,2.02E+13,53.237035,-169.3168633,5.169833333
201603,2016,3/8/2016 0:45,28,1,Bogoslof,2.02E+13,53.2459,-169.317048,5.16004
201603,2016,3/8/2016 0:47,28,1,Bogoslof,2.02E+13,53.253926,-169.317162,5.1747
201603,2016,3/8/2016 0:50,28,1,Bogoslof,2.02E+13,53.262018,-169.3173,5.17982
201603,2016,3/8/2016 0:52,28,1,Bogoslof,2.02E+13,53.270166,-169.317336,5.18852
201603,2016,3/8/2016 0:55,28,1,Bogoslof,2.02E+13,53.278444,-169.317262,5.1858
201603,2016,3/8/2016 0:58,28,1,Bogoslof,2.02E+13,53.28668,-169.317188,5.16756
201603,2016,3/8/2016 1:00,28,1,Bogoslof,2.02E+13,53.294884,-169.317166,5.13402
201603,2016,3/8/2016 1:03,28,1,Bogoslof,2.02E+13,53.30312,-169.31716,5.0882
201603,2016,3/8/2016 1:05,28,1,Bogoslof,2.02E+13,53.31131,-169.317238,5.0631
201603,2016,3/8/2016 1:08,28,1,Bogoslof,2.02E+13,53.319524,-169.317278,5.0796
201603,2016,3/8/2016 1:10,28,1,Bogoslof,2.02E+13,53.327798,-169.317332,5.05198
201603,2016,3/8/2016 1:28,29,1,Bogoslof,2.02E+13,53.326782,-169.401234,5.15494
201603,2016,3/8/2016 1:31,29,1,Bogoslof,2.02E+13,53.318862,-169.400748,5.15538
201603,2016,3/8/2016 1:34,29,1,Bogoslof,2.02E+13,53.31004333,-169.4007367,5.153266667
201603,2016,3/8/2016 1:36,29,1,Bogoslof,2.02E+13,53.301208,-169.400784,5.15918
201603,2016,3/8/2016 1:39,29,1,Bogoslof,2.02E+13,53.293006,-169.400858,5.16194
201603,2016,3/8/2016 1:41,29,1,Bogoslof,2.02E+13,53.284808,-169.400954,5.12704
201603,2016,3/8/2016 1:44,29,1,Bogoslof,2.02E+13,53.276742,-169.400914,5.10096
201603,2016,3/8/2016 1:47,29,1,Bogoslof,2.02E+13,53.268788,-169.400908,5.10118
201603,2016,3/8/2016 1:49,29,1,Bogoslof,2.02E+13,53.26001833,-169.4008967,5.120716667
201603,2016,3/8/2016 1:52,29,1,Bogoslof,2.02E+13,53.251342,-169.400746,5.13172
201603,2016,3/8/2016 1:54,29,1,Bogoslof,2.02E+13,53.243422,-169.400502,5.12798
201603,2016,3/8/2016 1:57,29,1,Bogoslof,2.02E+13,53.235476,-169.400236,5.12616
201603,2016,3/8/2016 2:00,29,1,Bogoslof,2.02E+13,53.227488,-169.400084,5.11456
201603,2016,3/8/2016 2:02,29,1,Bogoslof,2.02E+13,53.217828,-169.4,5.1179
201603,2016,3/8/2016 2:05,29,1,Bogoslof,2.02E+13,53.209752,-169.399978,5.11644
201603,2016,3/8/2016 2:07,29,1,Bogoslof,2.02E+13,53.20165,-169.399976,5.10582
201603,2016,3/8/2016 2:10,29,1,Bogoslof,2.02E+13,53.193608,-169.399956,5.09648
201603,2016,3/8/2016 2:13,29,1,Bogoslof,2.02E+13,53.185614,-169.400056,5.10092
201603,2016,3/8/2016 2:15,29,1,Bogoslof,2.02E+13,53.17680167,-169.4000917,5.1097
201603,2016,3/8/2016 2:18,29,1,Bogoslof,2.02E+13,53.16802,-169.400106,5.1023
201603,2016,3/8/2016 2:20,29,1,Bogoslof,2.02E+13,53.160036,-169.400138,5.0947
201603,2016,3/8/2016 2:23,29,1,Bogoslof,2.02E+13,53.152044,-169.400176,5.09468
201603,2016,3/8/2016 2:26,29,1,Bogoslof,2.02E+13,53.144016,-169.400186,5.11464
201603,2016,3/8/2016 2:28,29,1,Bogoslof,2.02E+13,53.135944,-169.400148,5.10794
201603,2016,3/8/2016 2:31,29,1,Bogoslof,2.02E+13,53.1269325,-169.39996,5.100425
201603,2016,3/8/2016 2:33,29,1,Bogoslof,2.02E+13,53.11783,-169.399474,5.11822
201603,2016,3/8/2016 2:36,29,1,Bogoslof,2.02E+13,53.109516,-169.39894,5.13646
201603,2016,3/8/2016 2:38,29,1,Bogoslof,2.02E+13,53.101188,-169.398614,5.14978
201603,2016,3/8/2016 2:41,29,1,Bogoslof,2.02E+13,53.0935725,-169.398975,5.172
201603,2016,3/8/2016 2:43,29,1,Bogoslof,2.02E+13,53.08584,-169.399314,5.20484
201603,2016,3/8/2016 2:46,29,1,Bogoslof,2.02E+13,53.077154,-169.399648,5.23622
201603,2016,3/8/2016 2:48,29,1,Bogoslof,2.02E+13,53.06841,-169.399808,5.25042
201603,2016,3/8/2016 2:50,29,1,Bogoslof,2.02E+13,53.05965,-169.400066,5.26048
201603,2016,3/8/2016 2:53,29,1,Bogoslof,2.02E+13,53.051785,-169.40033,5.264775
201603,2016,3/8/2016 2:55,29,1,Bogoslof,2.02E+13,53.043958,-169.40053,5.2633
201603,2016,3/8/2016 2:58,29,1,Bogoslof,2.02E+13,53.035418,-169.400462,5.26834
201603,2016,3/8/2016 3:00,29,1,Bogoslof,2.02E+13,53.026974,-169.400374,5.2821
201603,2016,3/8/2016 3:03,29,1,Bogoslof,2.02E+13,53.018534,-169.400258,5.29198
201603,2016,3/8/2016 3:05,29,1,Bogoslof,2.02E+13,53.009972,-169.400056,5.29496
201603,2016,3/8/2016 3:07,29,1,Bogoslof,2.02E+13,53.001704,-169.399862,5.29098
201603,2016,3/8/2016 3:10,29,1,Bogoslof,2.02E+13,52.993824,-169.399314,5.31668
201603,2016,3/8/2016 3:13,29,1,Bogoslof,2.02E+13,52.985082,-169.399124,5.34084
201603,2016,3/8/2016 3:16,29,1,Bogoslof,2.02E+13,52.97719167,-169.39923,5.33455
201603,2016,3/8/2016 3:19,29,1,Bogoslof,2.02E+13,52.96849167,-169.3993,5.325166667
201603,2016,3/8/2016 3:21,29,1,Bogoslof,2.02E+13,52.960426,-169.399446,5.32672
201603,2016,3/8/2016 3:24,29,1,Bogoslof,2.02E+13,52.95220333,-169.399515,5.3129
201603,2016,3/8/2016 3:27,29,1,Bogoslof,2.02E+13,52.94345,-169.399474,5.30258
201603,2016,3/8/2016 3:29,29,1,Bogoslof,2.02E+13,52.935148,-169.399306,5.29552
201603,2016,3/8/2016 3:32,29,1,Bogoslof,2.02E+13,52.926638,-169.399072,5.29794
201603,2016,3/8/2016 3:34,29,1,Bogoslof,2.02E+13,52.91807,-169.398872,5.28616
201603,2016,3/8/2016 3:37,29,1,Bogoslof,2.02E+13,52.909926,-169.398578,5.45824
201603,2016,3/8/2016 3:39,29,1,Bogoslof,2.02E+13,52.90243,-169.397782,5.69318
201603,2016,3/8/2016 3:42,29,1,Bogoslof,2.02E+13,52.893012,-169.398218,5.70882
201603,2016,3/8/2016 3:45,29,1,Bogoslof,2.02E+13,52.884794,-169.398932,5.73458
201603,2016,3/8/2016 4:03,30,1,Bogoslof,2.02E+13,52.880025,-169.4808633,5.244616667
201603,2016,3/8/2016 4:06,30,1,Bogoslof,2.02E+13,52.88751667,-169.4827217,5.2492
201603,2016,3/8/2016 4:09,30,1,Bogoslof,2.02E+13,52.89585833,-169.482665,5.281466667
201603,2016,3/8/2016 4:12,30,1,Bogoslof,2.02E+13,52.90479,-169.482648,5.28822
201603,2016,3/8/2016 4:15,30,1,Bogoslof,2.02E+13,52.913258,-169.48243,5.27488
201603,2016,3/8/2016 4:18,30,1,Bogoslof,2.02E+13,52.92103833,-169.4824933,5.268566667
201603,2016,3/8/2016 4:21,30,1,Bogoslof,2.02E+13,52.929525,-169.4822117,5.281466667
201603,2016,3/8/2016 4:24,30,1,Bogoslof,2.02E+13,52.93818,-169.4818583,5.296216667
201603,2016,3/8/2016 4:27,30,1,Bogoslof,2.02E+13,52.946845,-169.4818533,5.302283333
201603,2016,3/8/2016 4:30,30,1,Bogoslof,2.02E+13,52.954696,-169.482254,5.30366
201603,2016,3/8/2016 4:33,30,1,Bogoslof,2.02E+13,52.963196,-169.482652,5.31086
201603,2016,3/8/2016 4:36,30,1,Bogoslof,2.02E+13,52.971165,-169.4828333,5.323533333
201603,2016,3/8/2016 4:38,30,1,Bogoslof,2.02E+13,52.97943,-169.482584,5.33052
201603,2016,3/8/2016 4:41,30,1,Bogoslof,2.02E+13,52.988612,-169.482198,5.35144
201603,2016,3/8/2016 4:44,30,1,Bogoslof,2.02E+13,52.996296,-169.482308,5.32876
201603,2016,3/8/2016 4:47,30,1,Bogoslof,2.02E+13,53.00464167,-169.4822283,5.328366667
201603,2016,3/8/2016 4:49,30,1,Bogoslof,2.02E+13,53.012818,-169.482468,5.34576
201603,2016,3/8/2016 4:52,30,1,Bogoslof,2.02E+13,53.021552,-169.48265,5.33854
201603,2016,3/8/2016 4:55,30,1,Bogoslof,2.02E+13,53.02957833,-169.4826333,5.338416667
201603,2016,3/8/2016 4:58,30,1,Bogoslof,2.02E+13,53.037754,-169.48252,5.34282
201603,2016,3/8/2016 5:01,30,1,Bogoslof,2.02E+13,53.04669,-169.482428,5.33442
201603,2016,3/8/2016 5:04,30,1,Bogoslof,2.02E+13,53.054895,-169.4824467,5.332483333
201603,2016,3/8/2016 5:06,30,1,Bogoslof,2.02E+13,53.063168,-169.482938,5.32074
201603,2016,3/8/2016 5:09,30,1,Bogoslof,2.02E+13,53.07155667,-169.4831467,5.3161
201603,2016,3/8/2016 5:12,30,1,Bogoslof,2.02E+13,53.079966,-169.482656,5.31692
201603,2016,3/8/2016 5:15,30,1,Bogoslof,2.02E+13,53.087698,-169.482472,5.29994
201603,2016,3/8/2016 5:17,30,1,Bogoslof,2.02E+13,53.09626167,-169.4830467,5.3069
201603,2016,3/8/2016 5:20,30,1,Bogoslof,2.02E+13,53.10493,-169.483688,5.29786
201603,2016,3/8/2016 5:22,30,1,Bogoslof,2.02E+13,53.112896,-169.483744,5.29504
201603,2016,3/8/2016 5:25,30,1,Bogoslof,2.02E+13,53.120904,-169.483304,5.27574
201603,2016,3/8/2016 5:28,30,1,Bogoslof,2.02E+13,53.129042,-169.482956,5.27948
201603,2016,3/8/2016 5:30,30,1,Bogoslof,2.02E+13,53.137368,-169.48281,5.27862
201603,2016,3/8/2016 5:33,30,1,Bogoslof,2.02E+13,53.14578,-169.483074,5.27084
201603,2016,3/8/2016 5:35,30,1,Bogoslof,2.02E+13,53.15427,-169.483496,5.23216
201603,2016,3/8/2016 5:38,30,1,Bogoslof,2.02E+13,53.16282,-169.483992,5.15506
201603,2016,3/8/2016 5:40,30,1,Bogoslof,2.02E+13,53.171342,-169.484,5.13928
201603,2016,3/8/2016 5:42,30,1,Bogoslof,2.02E+13,53.179994,-169.483154,5.13428
201603,2016,3/8/2016 5:45,30,1,Bogoslof,2.02E+13,53.188384,-169.483004,5.1231
201603,2016,3/8/2016 5:47,30,1,Bogoslof,2.02E+13,53.196736,-169.48354,5.13054
201603,2016,3/8/2016 5:50,30,1,Bogoslof,2.02E+13,53.20506,-169.48401,5.1163
201603,2016,3/8/2016 5:52,30,1,Bogoslof,2.02E+13,53.213292,-169.48398,5.11542
201603,2016,3/8/2016 5:55,30,1,Bogoslof,2.02E+13,53.221586,-169.483658,5.12168
201603,2016,3/8/2016 5:57,30,1,Bogoslof,2.02E+13,53.2299,-169.48329,5.13986
201603,2016,3/8/2016 6:00,30,1,Bogoslof,2.02E+13,53.238226,-169.48315,5.13708
201603,2016,3/8/2016 6:02,30,1,Bogoslof,2.02E+13,53.246436,-169.483322,5.11562
201603,2016,3/8/2016 11:16,31,1,Bogoslof,2.02E+13,53.25015,-169.566582,5.11364
201603,2016,3/8/2016 11:19,31,1,Bogoslof,2.02E+13,53.2412775,-169.5669475,5.1209
201603,2016,3/8/2016 11:21,31,1,Bogoslof,2.02E+13,53.23371,-169.566886,5.1172
201603,2016,3/8/2016 11:24,31,1,Bogoslof,2.02E+13,53.224635,-169.5669175,5.114925
201603,2016,3/8/2016 11:26,31,1,Bogoslof,2.02E+13,53.215594,-169.566934,5.11348
201603,2016,3/8/2016 11:29,31,1,Bogoslof,2.02E+13,53.20736,-169.567004,5.1221
201603,2016,3/8/2016 11:31,31,1,Bogoslof,2.02E+13,53.199234,-169.567032,5.1334
201603,2016,3/8/2016 11:34,31,1,Bogoslof,2.02E+13,53.19099,-169.566708,5.12626
201603,2016,3/8/2016 11:36,31,1,Bogoslof,2.02E+13,53.182626,-169.566962,5.1162
201603,2016,3/8/2016 11:39,31,1,Bogoslof,2.02E+13,53.174166,-169.566782,5.13048
201603,2016,3/8/2016 11:41,31,1,Bogoslof,2.02E+13,53.1664925,-169.5665425,5.13265
201603,2016,3/8/2016 11:44,31,1,Bogoslof,2.02E+13,53.157348,-169.566596,5.1349
201603,2016,3/8/2016 11:46,31,1,Bogoslof,2.02E+13,53.1491,-169.566536,5.13884
201603,2016,3/8/2016 11:49,31,1,Bogoslof,2.02E+13,53.140868,-169.566494,5.17906
201603,2016,3/8/2016 11:51,31,1,Bogoslof,2.02E+13,53.13282,-169.566332,5.20854
201603,2016,3/8/2016 11:54,31,1,Bogoslof,2.02E+13,53.124866,-169.5661,5.20792
201603,2016,3/8/2016 11:57,31,1,Bogoslof,2.02E+13,53.116766,-169.566188,5.225
201603,2016,3/8/2016 11:59,31,1,Bogoslof,2.02E+13,53.108432,-169.566158,5.23956
201603,2016,3/8/2016 12:02,31,1,Bogoslof,2.02E+13,53.10006,-169.566012,5.26636
201603,2016,3/8/2016 12:04,31,1,Bogoslof,2.02E+13,53.09169,-169.565824,5.26612
201603,2016,3/8/2016 12:07,31,1,Bogoslof,2.02E+13,53.083288,-169.565994,5.2454
201603,2016,3/8/2016 12:09,31,1,Bogoslof,2.02E+13,53.075098,-169.566152,5.25336
201603,2016,3/8/2016 12:12,31,1,Bogoslof,2.02E+13,53.067008,-169.566316,5.26492
201603,2016,3/8/2016 12:14,31,1,Bogoslof,2.02E+13,53.057462,-169.566254,5.26142
201603,2016,3/8/2016 12:32,32,1,Bogoslof,2.02E+13,53.0558675,-169.6483875,5.266525
201603,2016,3/8/2016 12:34,32,1,Bogoslof,2.02E+13,53.063546,-169.649296,5.2696
201603,2016,3/8/2016 12:37,32,1,Bogoslof,2.02E+13,53.07213,-169.649208,5.27152
201603,2016,3/8/2016 12:39,32,1,Bogoslof,2.02E+13,53.080558,-169.649058,5.26842
201603,2016,3/8/2016 12:42,32,1,Bogoslof,2.02E+13,53.088702,-169.649044,5.25724
201603,2016,3/8/2016 12:44,32,1,Bogoslof,2.02E+13,53.096982,-169.649662,5.24952
201603,2016,3/8/2016 12:47,32,1,Bogoslof,2.02E+13,53.105502,-169.649544,5.23228
201603,2016,3/8/2016 12:49,32,1,Bogoslof,2.02E+13,53.113536,-169.64928,5.24532
201603,2016,3/8/2016 12:52,32,1,Bogoslof,2.02E+13,53.122095,-169.6488783,5.256416667
201603,2016,3/8/2016 12:54,32,1,Bogoslof,2.02E+13,53.13059,-169.648662,5.21848
201603,2016,3/8/2016 12:57,32,1,Bogoslof,2.02E+13,53.13900833,-169.648945,5.177116667
201603,2016,3/8/2016 13:00,32,1,Bogoslof,2.02E+13,53.147306,-169.649454,5.21104
201603,2016,3/8/2016 13:03,32,1,Bogoslof,2.02E+13,53.15553333,-169.6496267,5.158033333
201603,2016,3/8/2016 13:05,32,1,Bogoslof,2.02E+13,53.163568,-169.649512,5.18078
201603,2016,3/8/2016 13:08,32,1,Bogoslof,2.02E+13,53.17236,-169.649468,5.18952
201603,2016,3/8/2016 13:11,32,1,Bogoslof,2.02E+13,53.18032333,-169.6494883,5.225433333
201603,2016,3/8/2016 13:14,32,1,Bogoslof,2.02E+13,53.18911833,-169.6494467,5.224833333
201603,2016,3/8/2016 13:17,32,1,Bogoslof,2.02E+13,53.197242,-169.64948,5.23122
201603,2016,3/8/2016 13:20,32,1,Bogoslof,2.02E+13,53.20528667,-169.6495133,5.2337
201603,2016,3/8/2016 13:23,32,1,Bogoslof,2.02E+13,53.21396667,-169.6494483,5.2003
201603,2016,3/8/2016 13:25,32,1,Bogoslof,2.02E+13,53.22268,-169.649445,5.170933333
201603,2016,3/8/2016 13:28,32,1,Bogoslof,2.02E+13,53.23068,-169.64932,5.1585
201603,2016,3/8/2016 13:31,32,1,Bogoslof,2.02E+13,53.23882333,-169.6491283,5.139683333
201603,2016,3/8/2016 13:34,32,1,Bogoslof,2.02E+13,53.247016,-169.6492,5.12868
201603,2016,3/8/2016 13:53,33,1,Bogoslof,2.02E+13,53.258052,-169.730784,5.16932
201603,2016,3/8/2016 13:56,33,1,Bogoslof,2.02E+13,53.251095,-169.733175,5.164825
201603,2016,3/8/2016 13:59,33,1,Bogoslof,2.02E+13,53.242755,-169.7330925,5.154425
201603,2016,3/8/2016 14:01,33,1,Bogoslof,2.02E+13,53.234365,-169.7332975,5.147375
201603,2016,3/8/2016 14:04,33,1,Bogoslof,2.02E+13,53.226736,-169.733436,5.15314
201603,2016,3/8/2016 14:06,33,1,Bogoslof,2.02E+13,53.218316,-169.733534,5.15242
201603,2016,3/8/2016 14:09,33,1,Bogoslof,2.02E+13,53.20939333,-169.733505,5.184816667
201603,2016,3/8/2016 14:11,33,1,Bogoslof,2.02E+13,53.200626,-169.7334,5.20038
201603,2016,3/8/2016 14:14,33,1,Bogoslof,2.02E+13,53.19266,-169.733334,5.2179
201603,2016,3/8/2016 14:17,33,1,Bogoslof,2.02E+13,53.184678,-169.733206,5.21928
201603,2016,3/8/2016 14:19,33,1,Bogoslof,2.02E+13,53.17603667,-169.733245,5.23765
201603,2016,3/8/2016 14:22,33,1,Bogoslof,2.02E+13,53.167528,-169.73335,5.22566
201603,2016,3/8/2016 14:25,33,1,Bogoslof,2.02E+13,53.15983,-169.733182,5.21486
201603,2016,3/8/2016 14:27,33,1,Bogoslof,2.02E+13,53.15123167,-169.732895,5.214083333
201603,2016,3/8/2016 14:30,33,1,Bogoslof,2.02E+13,53.142642,-169.732622,5.2183
201603,2016,3/8/2016 14:33,33,1,Bogoslof,2.02E+13,53.13425667,-169.7319233,5.243916667
201603,2016,3/8/2016 14:35,33,1,Bogoslof,2.02E+13,53.125826,-169.731996,5.23672
201603,2016,3/8/2016 14:38,33,1,Bogoslof,2.02E+13,53.118056,-169.732442,5.22192
201603,2016,3/8/2016 14:41,33,1,Bogoslof,2.02E+13,53.110222,-169.732686,5.2403
201603,2016,3/8/2016 14:43,33,1,Bogoslof,2.02E+13,53.100616,-169.732782,5.2405
201603,2016,3/8/2016 14:46,33,1,Bogoslof,2.02E+13,53.092478,-169.732892,5.23254
201603,2016,3/8/2016 14:48,33,1,Bogoslof,2.02E+13,53.08436333,-169.73294,5.2218
201603,2016,3/8/2016 15:13,34,1,Bogoslof,2.02E+13,53.08375833,-169.8135317,5.259866667
201603,2016,3/8/2016 15:16,34,1,Bogoslof,2.02E+13,53.092062,-169.815572,5.24796
201603,2016,3/8/2016 15:18,34,1,Bogoslof,2.02E+13,53.10018,-169.815874,5.20748
201603,2016,3/8/2016 15:21,34,1,Bogoslof,2.02E+13,53.108134,-169.816362,5.14124
201603,2016,3/8/2016 15:24,34,1,Bogoslof,2.02E+13,53.116066,-169.817184,5.10616
201603,2016,3/8/2016 15:26,34,1,Bogoslof,2.02E+13,53.123986,-169.8168,5.14816
201603,2016,3/8/2016 15:29,34,1,Bogoslof,2.02E+13,53.133266,-169.81746,5.22444
201603,2016,3/8/2016 15:31,34,1,Bogoslof,2.02E+13,53.141058,-169.817956,5.23388
201603,2016,3/8/2016 15:34,34,1,Bogoslof,2.02E+13,53.148972,-169.817356,5.23192
201603,2016,3/8/2016 15:37,34,1,Bogoslof,2.02E+13,53.15703,-169.81651,5.23278
201603,2016,3/8/2016 15:39,34,1,Bogoslof,2.02E+13,53.16595667,-169.8164783,5.230083333
201603,2016,3/8/2016 15:42,34,1,Bogoslof,2.02E+13,53.174572,-169.81683,5.23402
201603,2016,3/8/2016 15:45,34,1,Bogoslof,2.02E+13,53.182358,-169.817066,5.21566
201603,2016,3/8/2016 15:47,34,1,Bogoslof,2.02E+13,53.190278,-169.816996,5.21218
201603,2016,3/8/2016 15:50,34,1,Bogoslof,2.02E+13,53.199908,-169.81678,5.19804
201603,2016,3/8/2016 15:52,34,1,Bogoslof,2.02E+13,53.207968,-169.816694,5.15358
201603,2016,3/8/2016 15:55,34,1,Bogoslof,2.02E+13,53.216142,-169.816666,5.12956
201603,2016,3/8/2016 15:57,34,1,Bogoslof,2.02E+13,53.224404,-169.816752,5.1146
201603,2016,3/8/2016 16:00,34,1,Bogoslof,2.02E+13,53.23247,-169.81682,5.12538
201603,2016,3/8/2016 16:03,34,1,Bogoslof,2.02E+13,53.240392,-169.816802,5.14136
201603,2016,3/8/2016 16:05,34,1,Bogoslof,2.02E+13,53.24901333,-169.8168083,5.147283333
201603,2016,3/8/2016 16:24,35,1,Bogoslof,2.02E+13,53.26802667,-169.89947,5.173166667
201603,2016,3/8/2016 16:27,35,1,Bogoslof,2.02E+13,53.26069,-169.900636,5.12904
201603,2016,3/8/2016 16:30,35,1,Bogoslof,2.02E+13,53.253094,-169.900182,5.09444
201603,2016,3/8/2016 16:33,35,1,Bogoslof,2.02E+13,53.244292,-169.89992,5.146
201603,2016,3/8/2016 16:36,35,1,Bogoslof,2.02E+13,53.23614333,-169.8996767,5.208733333
201603,2016,3/8/2016 16:38,35,1,Bogoslof,2.02E+13,53.227554,-169.899822,5.22584
201603,2016,3/8/2016 16:41,35,1,Bogoslof,2.02E+13,53.219592,-169.900104,5.21964
201603,2016,3/8/2016 16:44,35,1,Bogoslof,2.02E+13,53.21098667,-169.900005,5.228416667
201603,2016,3/8/2016 16:46,35,1,Bogoslof,2.02E+13,53.202452,-169.899724,5.23784
201603,2016,3/8/2016 16:49,35,1,Bogoslof,2.02E+13,53.194626,-169.899604,5.23446
201603,2016,3/8/2016 16:52,35,1,Bogoslof,2.02E+13,53.18608333,-169.899745,5.2372
201603,2016,3/8/2016 16:54,35,1,Bogoslof,2.02E+13,53.177584,-169.899616,5.2248
201603,2016,3/8/2016 16:57,35,1,Bogoslof,2.02E+13,53.169838,-169.899094,5.24484
201603,2016,3/8/2016 17:00,35,1,Bogoslof,2.02E+13,53.16126,-169.89943,5.305533333
201603,2016,3/8/2016 17:02,35,1,Bogoslof,2.02E+13,53.152572,-169.899482,5.33516
201603,2016,3/8/2016 17:05,35,1,Bogoslof,2.02E+13,53.144608,-169.899062,5.36062
201603,2016,3/8/2016 17:08,35,1,Bogoslof,2.02E+13,53.136095,-169.8992083,5.35845
201603,2016,3/8/2016 17:10,35,1,Bogoslof,2.02E+13,53.127582,-169.899282,5.34892
201603,2016,3/8/2016 17:13,35,1,Bogoslof,2.02E+13,53.11988,-169.899392,5.35008
201603,2016,3/8/2016 17:16,35,1,Bogoslof,2.02E+13,53.11144667,-169.8995233,5.347466667
201603,2016,3/8/2016 17:18,35,1,Bogoslof,2.02E+13,53.102958,-169.899376,5.34364
201603,2016,3/8/2016 17:21,35,1,Bogoslof,2.02E+13,53.09454,-169.8995017,5.3459
201603,2016,3/8/2016 17:50,36,1,Bogoslof,2.02E+13,53.10373333,-169.9817933,5.442816667
201603,2016,3/8/2016 17:52,36,1,Bogoslof,2.02E+13,53.112104,-169.982594,5.38448
201603,2016,3/8/2016 17:55,36,1,Bogoslof,2.02E+13,53.120118,-169.98336,5.2915
201603,2016,3/8/2016 17:58,36,1,Bogoslof,2.02E+13,53.128374,-169.983084,5.30026
201603,2016,3/8/2016 18:00,36,1,Bogoslof,2.02E+13,53.13711667,-169.9827867,5.318983333
201603,2016,3/8/2016 18:03,36,1,Bogoslof,2.02E+13,53.145802,-169.982712,5.35308
201603,2016,3/8/2016 18:05,36,1,Bogoslof,2.02E+13,53.153898,-169.982672,5.34662
201603,2016,3/8/2016 18:08,36,1,Bogoslof,2.02E+13,53.162074,-169.982502,5.35862
201603,2016,3/8/2016 18:11,36,1,Bogoslof,2.02E+13,53.17026,-169.982412,5.353
201603,2016,3/8/2016 18:13,36,1,Bogoslof,2.02E+13,53.178536,-169.9823,5.33588
201603,2016,3/8/2016 18:16,36,1,Bogoslof,2.02E+13,53.18686,-169.982432,5.28986
201603,2016,3/8/2016 18:18,36,1,Bogoslof,2.02E+13,53.195318,-169.982384,5.13932
